start_time,memory_rss,memory_vms,cpu_percent
01/09/2024 14:28:34,342876160,406986752,0.0
01/09/2024 14:28:35,342880256,405925888,0.0
01/09/2024 14:28:36,342904832,405925888,0.0
01/09/2024 14:28:37,342929408,405925888,0.0
01/09/2024 14:28:38,342958080,405925888,0.0
01/09/2024 14:28:39,342990848,405925888,0.0
01/09/2024 14:28:43,343101440,405954560,0.0
01/09/2024 14:28:44,343142400,405954560,0.0
01/09/2024 14:28:45,343166976,405954560,0.0
01/09/2024 14:28:46,343195648,405954560,0.0
01/09/2024 14:28:47,343220224,405954560,0.0
01/09/2024 14:28:48,343244800,405954560,0.0
01/09/2024 14:28:49,343269376,405954560,0.0
01/09/2024 14:28:50,343293952,405954560,0.0
01/09/2024 14:28:51,343388160,407535616,0.0
01/09/2024 14:28:52,343420928,407535616,0.0
01/09/2024 14:28:53,343445504,407535616,0.0
01/09/2024 14:28:54,343474176,407535616,0.0
01/09/2024 14:28:55,343498752,407535616,0.0
01/09/2024 14:28:56,343506944,406478848,1.6
01/09/2024 14:28:57,343547904,406478848,0.0
01/09/2024 14:28:59,343605248,406478848,0.0
01/09/2024 14:29:01,343695360,407535616,0.0
01/09/2024 14:29:02,343724032,407535616,0.0
01/09/2024 14:29:03,343748608,407535616,0.0
01/09/2024 14:29:04,343773184,407535616,0.0
01/09/2024 14:29:05,343797760,407535616,1.6
01/09/2024 14:29:06,343801856,406478848,0.0
01/09/2024 14:29:07,343826432,406478848,0.0
01/09/2024 14:29:08,343851008,407003136,0.0
01/09/2024 14:29:09,343875584,407003136,0.0
01/09/2024 14:29:10,343896064,407003136,0.0
01/09/2024 14:29:11,343932928,407027712,0.0
01/09/2024 14:29:14,344006656,407027712,1.5
01/09/2024 14:29:15,344027136,407027712,0.0
01/09/2024 14:29:16,344035328,407027712,0.0
01/09/2024 14:29:17,344035328,407027712,0.0
01/09/2024 14:29:18,344059904,407052288,0.0
01/09/2024 14:29:19,344084480,407052288,0.0
01/09/2024 14:29:20,344178688,408113152,0.0
01/09/2024 14:29:21,329338880,408113152,0.0
01/09/2024 14:29:22,329363456,408113152,0.0
01/09/2024 14:29:23,329388032,408113152,0.0
01/09/2024 14:29:24,329416704,408113152,0.0
01/09/2024 14:29:25,329420800,407052288,1.6
01/09/2024 14:29:26,329449472,407052288,0.0
01/09/2024 14:29:27,329474048,407052288,0.0
01/09/2024 14:29:28,329498624,407052288,0.0
01/09/2024 14:29:29,329523200,407052288,10.9
01/09/2024 14:29:30,319598592,398139392,7.8
01/09/2024 14:29:31,326381568,404967424,40.6
01/09/2024 14:29:32,317960192,396562432,53.1
01/09/2024 14:29:33,341803008,423329792,121.9
01/09/2024 14:29:34,344309760,429182976,75.0
01/09/2024 14:29:35,323203072,409477120,15.6
01/09/2024 14:29:36,316964864,403173376,25.0
01/09/2024 14:29:37,318046208,404221952,64.0
01/09/2024 14:29:38,324907008,410525696,42.2
01/09/2024 14:29:39,325619712,409415680,9.4
01/09/2024 14:29:40,320016384,404160512,14.1
01/09/2024 14:29:41,316424192,400486400,28.1
01/09/2024 14:29:42,322437120,406265856,21.9
01/09/2024 14:29:43,329920512,413609984,32.8
01/09/2024 14:29:44,322494464,406261760,1.6
01/09/2024 14:29:45,326082560,409935872,34.4
01/09/2024 14:29:46,321024000,404692992,9.4
01/09/2024 14:29:47,316219392,399962112,45.3
01/09/2024 14:29:48,314400768,397332480,15.6
01/09/2024 14:29:49,330027008,412553216,1.6
01/09/2024 14:29:50,330027008,412553216,47.7
01/09/2024 14:29:51,331505664,413806592,75.0
01/09/2024 14:29:52,325414912,408309760,20.3
01/09/2024 14:29:53,322490368,405155840,3.1
01/09/2024 14:29:54,326676480,409358336,28.1
01/09/2024 14:29:55,320745472,403587072,48.5
01/09/2024 14:29:56,320094208,402534400,43.8
01/09/2024 14:29:57,323321856,406208512,9.4
01/09/2024 14:29:58,319950848,402538496,0.0
01/09/2024 14:29:59,320860160,403591168,4.6
01/09/2024 14:30:00,326270976,408838144,7.8
01/09/2024 14:30:01,316456960,398761984,7.8
01/09/2024 14:30:02,321064960,403484672,21.9
01/09/2024 14:30:03,321097728,403484672,25.0
01/09/2024 14:30:04,324550656,406642688,23.4
01/09/2024 14:30:05,320933888,403484672,18.5
01/09/2024 14:30:06,328413184,410836992,54.7
01/09/2024 14:30:07,327405568,409784320,20.3
01/09/2024 14:30:08,318197760,400334848,16.9
01/09/2024 14:30:09,315793408,398237696,36.0
01/09/2024 14:30:10,327184384,408772608,7.8
01/09/2024 14:30:11,320794624,402468864,0.0
01/09/2024 14:30:12,321146880,402468864,0.0
01/09/2024 14:30:13,321662976,402993152,1.6
01/09/2024 14:30:14,322314240,402980864,39.0
01/09/2024 14:30:15,322879488,402452480,9.4
01/09/2024 14:30:16,318009344,397725696,35.9
01/09/2024 14:30:17,317825024,397176832,6.2
01/09/2024 14:30:18,327483392,406654976,48.5
01/09/2024 14:30:19,331898880,411373568,14.1
01/09/2024 14:30:20,330694656,410320896,50.8
01/09/2024 14:30:21,324915200,404549632,32.8
01/09/2024 14:30:22,320565248,399327232,42.2
01/09/2024 14:30:24,324587520,403525632,3.1
01/09/2024 14:30:25,329437184,408248320,14.1
01/09/2024 14:30:26,321507328,400375808,18.8
01/09/2024 14:30:27,323895296,403001344,10.9
01/09/2024 14:30:28,320421888,399323136,10.9
01/09/2024 14:30:29,330108928,408772608,61.0
01/09/2024 14:30:30,329523200,408252416,31.3
01/09/2024 14:30:31,325271552,404049920,7.8
01/09/2024 14:30:32,322211840,400896000,32.8
01/09/2024 14:30:33,317677568,396705792,25.0
01/09/2024 14:30:34,331788288,410345472,107.6
01/09/2024 14:30:35,327385088,407203840,92.2
01/09/2024 14:30:36,319209472,398807040,43.8
01/09/2024 14:30:37,319782912,399859712,1.6
01/09/2024 14:30:38,324706304,404586496,37.5
01/09/2024 14:30:39,319938560,400322560,56.2
01/09/2024 14:30:40,318238720,398229504,90.7
01/09/2024 14:30:41,334405632,413970432,53.1
01/09/2024 14:30:42,321171456,400850944,118.8
01/09/2024 14:30:43,322678784,402423808,131.2
01/09/2024 14:30:44,329256960,408723456,115.6
01/09/2024 14:30:45,317435904,397246464,134.4
01/09/2024 14:30:46,326787072,406450176,90.6
01/09/2024 14:30:47,331571200,411234304,134.3
01/09/2024 14:30:48,325566464,404942848,142.1
01/09/2024 14:30:49,329306112,408612864,107.9
01/09/2024 14:30:50,326078464,405463040,96.8
01/09/2024 14:30:51,319160320,398905344,136.0
01/09/2024 14:30:52,326586368,406118400,164.0
01/09/2024 14:30:53,335261696,414515200,40.6
01/09/2024 14:30:54,334745600,413990912,70.3
01/09/2024 14:30:55,317771776,397721600,89.1
01/09/2024 14:30:56,320258048,400879616,35.9
01/09/2024 14:30:57,331517952,411901952,69.2
01/09/2024 14:30:58,326217728,406458368,81.3
01/09/2024 14:30:59,320294912,400748544,76.6
01/09/2024 14:31:00,319053824,399175680,43.8
01/09/2024 14:31:01,319967232,400224256,109.3
01/09/2024 14:31:02,329228288,409677824,109.4
01/09/2024 14:31:03,330858496,411250688,50.0
01/09/2024 14:31:04,326692864,407048192,23.4
01/09/2024 14:31:05,327127040,407572480,127.7
01/09/2024 14:31:06,324456448,404955136,36.0
01/09/2024 14:31:07,335446016,415444992,110.9
01/09/2024 14:31:08,327524352,407572480,82.8
01/09/2024 14:31:09,332230656,412295168,65.7
01/09/2024 14:31:10,335454208,415449088,126.6
01/09/2024 14:31:11,319139840,399179776,17.2
01/09/2024 14:31:12,326569984,407048192,59.3
01/09/2024 14:31:13,330682368,410722304,62.5
01/09/2024 14:31:14,322166784,402321408,96.8
01/09/2024 14:31:15,330403840,410726400,90.7
01/09/2024 14:31:16,326025216,406532096,142.1
01/09/2024 14:31:17,326823936,407048192,124.9
01/09/2024 14:31:18,335523840,415514624,110.9
01/09/2024 14:31:19,323977216,403972096,149.9
01/09/2024 14:31:20,321089536,401408000,68.8
01/09/2024 14:31:21,320880640,400891904,69.2
01/09/2024 14:31:22,322658304,402845696,53.1
01/09/2024 14:31:23,329986048,410202112,67.2
01/09/2024 14:31:24,335998976,415973376,7.8
01/09/2024 14:31:25,326914048,407023616,66.2
01/09/2024 14:31:26,318992384,399151104,96.8
01/09/2024 14:31:27,322912256,403349504,79.6
01/09/2024 14:31:28,319746048,400199680,100.0
01/09/2024 14:31:29,335364096,415420416,154.8
01/09/2024 14:31:30,335458304,415420416,120.4
01/09/2024 14:31:31,335527936,415490048,158.5
01/09/2024 14:31:32,331935744,412344320,145.2
01/09/2024 14:31:33,335601664,415555584,150.1
01/09/2024 14:31:34,325226496,405065728,170.4
01/09/2024 14:31:35,335204352,415555584,154.8
01/09/2024 14:31:36,331239424,411488256,157.9
01/09/2024 14:31:37,329109504,410447872,114.0
01/09/2024 14:31:38,333328384,413593600,120.0
01/09/2024 14:31:39,329134080,409133056,6.3
01/09/2024 14:31:40,335773696,415952896,3.1
01/09/2024 14:31:41,328355840,408600576,10.9
01/09/2024 14:31:42,334512128,414900224,31.2
01/09/2024 14:31:43,334077952,414380032,57.8
01/09/2024 14:31:44,323960832,403881984,70.3
01/09/2024 14:31:45,332132352,412278784,98.4
01/09/2024 14:31:46,332845056,412803072,96.8
01/09/2024 14:31:47,340770816,420671488,137.4
01/09/2024 14:31:48,327708672,408604672,109.4
01/09/2024 14:31:49,331087872,411754496,123.5
01/09/2024 14:31:50,341557248,421724160,118.8
01/09/2024 14:31:51,324280320,405069824,140.0
01/09/2024 14:31:52,331571200,411893760,125.1
01/09/2024 14:31:53,341692416,421859328,156.2
01/09/2024 14:31:54,336572416,417140736,158.5
01/09/2024 14:31:55,338046976,418320384,131.3
01/09/2024 14:31:56,333860864,414117888,125.1
01/09/2024 14:31:57,326639616,407298048,139.0
01/09/2024 14:31:58,334929920,415694848,134.4
01/09/2024 14:31:59,325517312,406249472,148.5
01/09/2024 14:32:00,336805888,417263616,140.5
01/09/2024 14:32:01,338223104,418320384,162.6
01/09/2024 14:32:02,339529728,419897344,139.0
01/09/2024 14:32:03,340180992,420679680,168.8
01/09/2024 14:32:04,335245312,415428608,137.6
01/09/2024 14:32:05,344485888,425402368,121.9
01/09/2024 14:32:06,342503424,422776832,148.5
01/09/2024 14:32:07,337838080,418582528,54.7
01/09/2024 14:32:08,346193920,426475520,78.1
01/09/2024 14:32:09,343846912,424439808,84.4
01/09/2024 14:32:10,358498304,439132160,59.4
01/09/2024 14:32:11,358088704,438603776,103.1
01/09/2024 14:32:12,350711808,430739456,79.7
01/09/2024 14:32:13,355897344,435982336,148.5
01/09/2024 14:32:14,358588416,438603776,143.7
01/09/2024 14:32:15,347058176,427589632,115.4
01/09/2024 14:32:16,350953472,431333376,136.0
01/09/2024 14:32:17,348700672,429236224,123.5
01/09/2024 14:32:18,356298752,436641792,158.5
01/09/2024 14:32:19,357220352,438214656,135.9
01/09/2024 14:32:21,345063424,425095168,101.6
01/09/2024 14:32:22,358731776,438738944,167.3
01/09/2024 14:32:23,348352512,428384256,159.4
01/09/2024 14:32:24,345071616,425754624,175.1
01/09/2024 14:32:25,356847616,437309440,165.7
01/09/2024 14:32:26,348364800,428879872,182.9
01/09/2024 14:32:27,361959424,442003456,121.9
01/09/2024 14:32:28,352673792,433610752,176.6
01/09/2024 14:32:29,351113216,432037888,168.6
01/09/2024 14:32:30,362819584,443318272,161.5
01/09/2024 14:32:31,351072256,431771648,110.9
01/09/2024 14:32:32,353259520,433885184,82.8
01/09/2024 14:32:33,351342592,432447488,0.0
01/09/2024 14:32:34,351367168,432447488,0.0
01/09/2024 14:32:35,351395840,432447488,0.0
01/09/2024 14:32:36,351420416,432447488,0.0
01/09/2024 14:32:37,351444992,432447488,0.0
01/09/2024 14:32:38,351391744,428220416,1.6
01/09/2024 14:32:39,351420416,428220416,0.0
01/09/2024 14:32:40,351444992,428220416,1.6
01/09/2024 14:32:41,351469568,428220416,0.0
01/09/2024 14:32:42,351494144,428220416,0.0
01/09/2024 14:32:43,351518720,428220416,0.0
01/09/2024 14:32:44,351543296,428220416,0.0
01/09/2024 14:32:45,351567872,428220416,0.0
01/09/2024 14:32:46,351592448,428220416,1.6
01/09/2024 14:32:47,351617024,428220416,0.0
01/09/2024 14:32:48,351645696,428220416,0.0
01/09/2024 14:32:49,351674368,428220416,0.0
01/09/2024 14:32:50,351748096,429801472,3.1
01/09/2024 14:32:51,351797248,429801472,0.0
01/09/2024 14:32:52,351825920,429801472,0.0
01/09/2024 14:32:53,351850496,429801472,0.0
01/09/2024 14:32:54,351879168,429801472,3.1
01/09/2024 14:32:55,351903744,429801472,0.0
01/09/2024 14:32:56,351907840,428744704,0.0
01/09/2024 14:32:57,351932416,428744704,1.6
01/09/2024 14:32:58,351956992,428744704,0.0
01/09/2024 14:32:59,351981568,428744704,0.0
01/09/2024 14:33:00,352006144,428744704,1.6
01/09/2024 14:33:01,352096256,429801472,0.0
01/09/2024 14:33:02,352120832,429801472,0.0
01/09/2024 14:33:03,352149504,429801472,0.0
01/09/2024 14:33:04,352174080,429801472,0.0
01/09/2024 14:33:05,352198656,429801472,0.0
01/09/2024 14:33:06,352202752,428744704,0.0
01/09/2024 14:33:07,352235520,429268992,0.0
01/09/2024 14:33:08,352268288,429268992,6.2
01/09/2024 14:33:09,355033088,431898624,6.3
01/09/2024 14:33:10,356757504,433471488,0.0
01/09/2024 14:33:11,356786176,433471488,0.0
01/09/2024 14:33:12,356810752,433471488,0.0
01/09/2024 14:33:13,356835328,433471488,0.0
01/09/2024 14:33:14,356859904,433471488,0.0
01/09/2024 14:33:15,356884480,433471488,0.0
01/09/2024 14:33:16,356909056,433471488,0.0
01/09/2024 14:33:17,356933632,433471488,0.0
01/09/2024 14:33:18,356958208,433471488,0.0
01/09/2024 14:33:19,356982784,433471488,0.0
01/09/2024 14:33:20,357068800,434528256,0.0
01/09/2024 14:33:21,357093376,434528256,0.0
01/09/2024 14:33:22,357117952,434528256,0.0
01/09/2024 14:33:23,357142528,435052544,0.0
01/09/2024 14:33:24,357167104,435052544,0.0
01/09/2024 14:33:25,357187584,433995776,0.0
01/09/2024 14:33:26,357216256,433995776,0.0
01/09/2024 14:33:27,357244928,433995776,0.0
01/09/2024 14:33:28,357273600,433995776,1.6
01/09/2024 14:33:29,357298176,433995776,0.0
01/09/2024 14:33:30,357326848,433995776,0.0
01/09/2024 14:33:31,357416960,435052544,0.0
01/09/2024 14:33:32,357441536,435052544,0.0
01/09/2024 14:33:33,357466112,435052544,0.0
01/09/2024 14:33:34,357490688,435052544,0.0
01/09/2024 14:33:35,357515264,435052544,0.0
01/09/2024 14:33:36,357519360,433995776,0.0
01/09/2024 14:33:37,357548032,433995776,0.0
01/09/2024 14:33:38,357572608,433995776,0.0
01/09/2024 14:33:39,357597184,433995776,0.0
01/09/2024 14:33:40,357621760,433995776,1.6
01/09/2024 14:33:41,357646336,434520064,0.0
01/09/2024 14:33:42,357670912,434520064,0.0
01/09/2024 14:33:43,357703680,434520064,0.0
01/09/2024 14:33:44,357732352,434520064,0.0
01/09/2024 14:33:45,357761024,434520064,1.6
01/09/2024 14:33:46,357789696,434520064,0.0
